X	Y	OBJECTID	COMPKEY	UNITID	UNITDESC	CONDITION	OWNERSHIP	CURRENT_STATUS	PRIMARYDISTRICTCD	SECONDARYDISTRICTCD	OVERRIDEYN	ELMNTKEY	COMPTYPE	SEGKEY	DISTANCE	WIDTH	UNITTYPE	MEASDIST	RECEIPT_NBR	PANDD_NBR	PANDD_NBR_START	PAIDAREA	SUBAREA	SIDE	PERSO_NBR	PS_CONFIGURATION	PAY_BY_PHONE	WIRELESS_CARRIER	MODEM	MODEL	CARD_READER	CATEGORY	OVERRIDECOMMENT	WKD_RATE1	WKD_START1	WKD_END1	WKD_RATE2	WKD_START2	WKD_END2	WKD_RATE3	WKD_START3	WKD_END3	SAT_RATE1	SAT_START1	SAT_END1	SAT_RATE2	SAT_START2	SAT_END2	SAT_RATE3	SAT_START3	SAT_END3	SUN_RATE1	SUN_START1	SUN_END1	SUN_RATE2	SUN_START2	SUN_END2	SUN_RATE3	SUN_START3	SUN_END3	START_TIME_WKD	END_TIME_WKD	START_TIME_SAT	END_TIME_SAT	START_TIME_SUN	END_TIME_SUN	PEAK_HOUR	SHAPE_LNG	SHAPE_LAT
-122.3356788	47.60137643	125	594418	PSL-A109	ALASKAN E RDWY WAY S 0010 BLOCK NE SIDE ( 121) 121 FT SE/O YESLER WAY (SOV-01-12/30)                                                                                                                                                                           	GOOD	SDOT	INSVC	DISTRICT7	 	N	8870	109	8753	153	19	PSL	121	A109	1109002	1109	Pioneer Square	Edge	NE	1410	12978	86110	T-MOBILE	3G	MS1	 	DISPLAY		2.5	480	659	4.5	660	1079				2.5	480	659	4.5	660	1079													08AM	06PM	08AM	06PM				-122.3356788	47.60137643
-122.3332411	47.60164427	163	527504	PSL-A110	YESLER WAY 0012 BLOCK S SIDE ( 163) 163 FT E/O JAMES ST (S1-01-15)                                                                                                                                                                                             	GOOD	SDOT	INSVC	DISTRICT7	 	N	59058	109	13762	163	-28	PSL	163	A110	1110102	1110	Pioneer Square	Core	S	1733	12979	86677	T-MOBILE	3G	MS1	 	DISPLAY		3	480	659	5	660	1079				3	480	659	5	660	1079													08AM	06PM	08AM	06PM			4-6PM	-122.3332411	47.60164427
-122.3317184	47.59942483	295	527515	PSL-A111	2ND AVE S 0030 BLOCK W SIDE ( 204) 204 FT S/O S MAIN ST (S02-03-17)                                                                                                                                                                                            	GOOD	SDOT	INSVC	DISTRICT7	 	N	2925	109	2870	226	-35	PSL	204	A111	1111002	1111	Pioneer Square	Core	W	1652	12977	87577	T-MOBILE	3G	MS1	 	DISPLAY		3	480	659	5	660	1079				3	480	659	5	660	1079													08AM	06PM	08AM	06PM				-122.3317184	47.59942483
-122.3301496	47.60111468	941	527645	PSL-A114	3RD AVE S 0010 BLOCK E SIDE ( 186) 186 FT S/O YESLER WAY (S03-01-14)                                                                                                                                                                                           	GOOD	SDOT	INSVC	DISTRICT7	 	N	27394	109	4514	220	29	PSL	186	A114	1114002	1114	Pioneer Square	Edge	E	1410	12978	87486	T-MOBILE	3G	MS1	 	DISPLAY		2.5	480	659	4.5	660	1079				2.5	480	659	4.5	660	1079													08AM	06PM	08AM	06PM				-122.3301496	47.60111468
-122.3314224	47.60057333	1208	282552	PSL-A116	2ND AVE S 0020 BLOCK E SIDE (  91) 91 FT S/O S WASHINGTON ST (S02-02-14)                                                                                                                                                                                       	GOOD	SDOT	INSVC	DISTRICT7	 	N	2922	109	2869	112	37	PSL	91	A116	1116002	1116	Pioneer Square	Core	E	1652	12977	87480	T-MOBILE	3G	MS1	 	DISPLAY		3	480	659	5	660	1079				3	480	659	5	660	1079													08AM	06PM	08AM	06PM				-122.3314224	47.60057333
-122.3337518	47.5999644	1258	282757	PSL-A118	S MAIN ST 0010 BLOCK S SIDE (  81) 81 FT E/O 1ST AVE S (S3-01-07)                                                                                                                                                                                              	GOOD	SDOT	INSVC	DISTRICT7	 	N	65806	109	20729	107	-29	PSL	81	A118	1118002	1118	Pioneer Square	Core	S	1652	12977	86459	T-MOBILE	3G	MS1	 	DISPLAY		3	480	659	5	660	1079				3	480	659	5	660	1079													08AM	06PM	08AM	06PM				-122.3337518	47.5999644
-122.3298237	47.60080253	901	339598	PSL-A120	S WASHINGTON ST 0030 BLOCK S SIDE (  88) 88 FT E/O 3RD AVE S (S2-03-07)                                                                                                                                                                                        	GOOD	SDOT	INSVC	DISTRICT7	 	N	21774	109	21493	110	-27	PSL	88	A120	1120002	1120	Pioneer Square	Edge	S	1729	12999	87413	T-MOBILE	3G	MS1	 	DISPLAY		2.5	480	659	4.5	660	1079				2.5	480	659	4.5	660	1079													08AM	06PM	08AM	06PM				-122.3298237	47.60080253
-122.3311858	47.60011878	663	510906	PSL-A122	S MAIN ST 0020 BLOCK N SIDE (  84) 84 FT E/O 2ND AVE S (S3-02-04)                                                                                                                                                                                              	GOOD	SDOT	INSVC	DISTRICT7	 	N	43193	109	20730	94	34	PSL	84	A122	1122002	1122	Pioneer Square	Edge	N	1410	12978	88048	T-MOBILE	3G	MS1	 	DISPLAY		2.5	480	659	4.5	660	1079				2.5	480	659	4.5	660	1079													08AM	06PM	08AM	06PM				-122.3311858	47.60011878
-122.3318951	47.60264667	1545	510891	PSL-A123	JAMES ST 0020 BLOCK NW SIDE ( 170) 170 FT NE/O 2ND AVE (6-02-14)                                                                                                                                                                                               	GOOD	SDOT	INSVC	DISTRICT7	 	N	33733	109	11050	197	25	PSL	170	A123	1123502	1123	Pioneer Square	Core	NW	1652	12977	86912	T-MOBILE	3G	MS1	 	DISPLAY		3	480	659	5	660	1079				3	480	659	5	660	1079													08AM	06PM	08AM	06PM				-122.3318951	47.60264667
-122.3345317	47.60267536	424	531865	PSL-A124	1ST AVE 0070 BLOCK SW SIDE (  50) 50 FT NW/O CHERRY ST (01-07-05)                                                                                                                                                                                              	GOOD	SDOT	INSVC	DISTRICT7	 	N	1001	109	1001	70	29.5	PSL	50	A124	1124002	1124	Pioneer Square	Core	SW	1660	12985	86071	T-MOBILE	3G	MS1	 	DISPLAY		3	480	659	5	660	1079				3	480	659	5	660	1079													08AM	06PM	08AM	06PM			6-9AM 3-6PM	-122.3345317	47.60267536
-122.3340405	47.59581795	141	574670	PSL-A127	1ST AVE S 0055 BLOCK E SIDE ( 238) 238 FT S/O RAILROAD N WAY S (S01-05-88)                                                                                                                                                                                     	GOOD	SDOT	INSVC	DISTRICT2	 	N	1222	109	1190	238	37	PSL	238	A127	1127002	1127	Pioneer Square	Edge	E	1410	12978	86152	T-MOBILE	3G	MS1	 	DISPLAY		2.5	480	659	4.5	660	1079				2.5	480	659	4.5	660	1079													08AM	06PM	08AM	06PM				-122.3340405	47.59581795
-122.3337678	47.60012342	65	616079	PSL-A128	S MAIN ST 0010 BLOCK N SIDE (  77) 77 FT E/O 1ST AVE S (S3-01-04)                                                                                                                                                                                              	GOOD	SDOT	INSVC	DISTRICT7	 	N	65805	109	20729	103	29	PSL	77	A128	1128002	1128	Pioneer Square	Core	N	1652	12977	88305	T-MOBILE	3G	MS1	 	DISPLAY		3	480	659	5	660	1079				3	480	659	5	660	1079													08AM	06PM	08AM	06PM				-122.3337678	47.60012342
-122.3342752	47.60346703	1479	527874	PSL-A129	COLUMBIA ST 0010 BLOCK SE SIDE ( 153) 153 FT NE/O 1ST AVE (8-01-13)                                                                                                                                                                                            	GOOD	SDOT	INSVC	DISTRICT7	 	N	32546	109	9728	177	-24	PSL	153	A129	1129002	1129	Pioneer Square	Core	SE	1652	12977	86865	T-MOBILE	3G	MS1	 	DISPLAY		3	480	659	5	660	1079				3	480	659	5	660	1079													08AM	06PM	08AM	06PM				-122.3342752	47.60346703
-122.3344084	47.60285565	1124	527876	PSL-A131	1ST AVE 0070 BLOCK NE SIDE (  90) 90 FT NW/O CHERRY ST (01-07-06)                                                                                                                                                                                              	GOOD	SDOT	INSVC	DISTRICT7	 	N	1002	109	1001	110	-31	PSL	90	A131	1131502	1131	Pioneer Square	Core	NE	1660	12985	86046	T-MOBILE	3G	MS1	 	DISPLAY		3	480	659	5	660	1079				3	480	659	5	660	1079													08AM	06PM	08AM	06PM			6-9AM 3-6PM	-122.3344084	47.60285565
-122.3327576	47.60275887	1049	527918	PSL-A133	2ND AVE 0060 BLOCK NE SIDE ( 157) 157 FT NW/O JAMES ST (02-06-12)                                                                                                                                                                                              	GOOD	SDOT	INSVC	DISTRICT7	 	N	47958	109	2749	172	-37	PSL	157	A133	1133002	1133	Pioneer Square	Core	NE	1660	13000	87512	T-MOBILE	3G	MS1	 	DISPLAY		3	480	659	5	660	1079				3	480	659	5	660	1079													08AM	06PM	08AM	06PM			6-9AM 3-7PM	-122.3327576	47.60275887
-122.3329214	47.60321786	1387	534296	PSL-A134	CHERRY ST 0020 BLOCK NW SIDE (  65) 65 FT NE/O 2ND AVE (7-02-04)                                                                                                                                                                                               	GOOD	SDOT	INSVC	DISTRICT7	 	N	77545	109	9660	91	29	PSL	65	A134	1134002	1134	Pioneer Square	Core	NW	1409	12977	87248	T-MOBILE	3G	MS1	 	DISPLAY		3	480	659	5	660	1079				3	480	659	5	660	1079													08AM	06PM	08AM	06PM				-122.3329214	47.60321786
-122.3326468	47.60316189	1508	531867	PSL-A135	CHERRY ST 0020 BLOCK SE SIDE ( 113) 113 FT NE/O 2ND AVE (7-02-09)                                                                                                                                                                                              	GOOD	SDOT	INSVC	DISTRICT7	 	N	77546	109	9660	138	-24	PSL	113	A135	1135002	1135	Pioneer Square	Core	SE	1409	12977	87547	T-MOBILE	3G	MS1	 	DISPLAY		3	480	659	5	660	1079				3	480	659	5	660	1079													08AM	06PM	08AM	06PM				-122.3326468	47.60316189
-122.3324746	47.60340481	1411	531868	PSL-A136	CHERRY ST 0020 BLOCK NW SIDE ( 195) 195 FT NE/O 2ND AVE (7-02-16)                                                                                                                                                                                              	GOOD	SDOT	INSVC	DISTRICT7	 	N	77545	109	9660	221	29	PSL	195	A136	1136002	1136	Pioneer Square	Core	NW	1409	12977	88231	T-MOBILE	3G	MS1	 	DISPLAY		3	480	659	5	660	1079				3	480	659	5	660	1079													08AM	06PM	08AM	06PM				-122.3324746	47.60340481
-122.3301899	47.59933589	56	286841	PSL-A137	3RD AVE S 0030 BLOCK E SIDE ( 114) 114 FT S/O S MAIN ST (S03-03-08)                                                                                                                                                                                            	GOOD	SDOT	INSVC	DISTRICT7	 	N	27402	109	4516	242	24	PSL	114	A137	1137002	1137	Pioneer Square	Edge	E	1410	12978	87490	T-MOBILE	3G	MS1	 	DISPLAY		2.5	480	659	4.5	660	1079				2.5	480	659	4.5	660	1079													08AM	06PM	08AM	06PM				-122.3301899	47.59933589
-122.3327707	47.59868596	161	631322	PSL-A138	OCCIDENTAL AVE S 0040 BLOCK E SIDE ( 168) 168 FT S/O S JACKSON ST (SOO-04-14)                                                                                                                                                                                  	GOOD	SDOT	INSVC	DISTRICT2	 	N	57354	109	12023	189	28	PSL	168	A138	1138002	1138	Pioneer Square	Edge	E		12978	87494	T-MOBILE	3G	MS1	 	DISPLAY		2.5	480	659	4.5	660	1079				2.5	480	659	4.5	660	1079													08AM	06PM	08AM	06PM				-122.3327707	47.59868596
-122.3329892	47.59880661	160	631323	PSL-A139	OCCIDENTAL AVE S 0040 BLOCK W SIDE ( 124) 124 FT S/O S JACKSON ST (SOO-04-11)                                                                                                                                                                                  	GOOD	SDOT	INSVC	DISTRICT2	 	N	57353	109	12023	145	-26	PSL	124	A139	1139002	1139	Pioneer Square	Edge	W		12978	87583	T-MOBILE	3G	MS1	 	DISPLAY		2.5	480	659	4.5	660	1079				2.5	480	659	4.5	660	1079													08AM	06PM	08AM	06PM				-122.3329892	47.59880661
-122.3317048	47.59877586	140	630937	PSL-A140	2ND AVE S 0040 BLOCK W SIDE ( 136) 136 FT S/O S JACKSON ST (S02-04-13)                                                                                                                                                                                         	GOOD	SDOT	INSVC	DISTRICT2	 	N	70865	109	2871	155.5	-31	PSL	136	A140	1140002	1140	Pioneer Square	Edge	W		12978	87585	T-MOBILE	3G	MS1	 	DISPLAY		2.5	480	659	4.5	660	1079				2.5	480	659	4.5	660	1079													08AM	06PM	08AM	06PM				-122.3317048	47.59877586
-122.3295802	47.6013247	600	632137	PSL-A141	PREFONTAINE PL S 0010 BLOCK SW SIDE ( 184) 184 FT SE/O 3RD AVE S (SX3-01-17)                                                                                                                                                                                   	GOOD	SDOT	INSVC	DISTRICT7	 	N	57574	109	12259	229	-25	PSL	184	A141	1141002	1141	Pioneer Square	Edge	SW		12998	87573	T-MOBILE	3G	MS1	 	DISPLAY		2.5	480	659	4.5	660	1079				2.5	480	659	4.5	660	1079													08AM	06PM	08AM	06PM			6-9AM 3-6:30PM	-122.3295802	47.6013247
-122.3337313	47.60270161	466	632138	PSL-A143	CHERRY ST 0010 BLOCK SE SIDE ( 118) 118 FT NE/O 1ST AVE (7-01-09)                                                                                                                                                                                              	GOOD	SDOT	INSVC	DISTRICT7	 	N	32462	109	9659	144	-26	PSL	118	A143	1143002	1143	Pioneer Square	Core	SE		12977	86549	T-MOBILE	3G	MS1	 	DISPLAY		3	480	659	5	660	1079				3	480	659	5	660	1079													08AM	06PM	08AM	06PM				-122.3337313	47.60270161
-122.3317144	47.6004753	554	639534	PSL-A144	2ND AVE S 0020 BLOCK W SIDE ( 127) 127 FT S/O S WASHINGTON ST                                                                                                                                                                                                  	 	SDOT	INSVC	DISTRICT7	 	N	2921	109	2869	148	-35	PSL	127	A144	1144002	1144	Pioneer Square	Core	W		12977	87599	T-MOBILE	3G	MS1	 	 		3	480	659	5	660	1079				3	480	659	5	660	1079													08AM	06PM	08AM	06PM				-122.3317144	47.6004753
-122.3311038	47.60055767	294	641307	PSL-A145	2ND AV ET S 0030 BLOCK SW SIDE ( 203) 203 FT NW/O S MAIN ST (SX2-03-17)                                                                                                                                                                                        	 	SDOT	INSVC	DISTRICT7	 	N	48125	109	2925	277	42	PSL	203	A145	1145002	1145	Pioneer Square	Edge	SW		12981	87597	T-MOBILE	3G	MS1	 	DISPLAY		2.5	480	659	4.5	660	1079				2.5	480	659	4.5	660	1079													08AM	06PM	08AM	06PM			6-9AM 3-7PM	-122.3311038	47.60055767
-122.3303634	47.6013747	1586	531893	PSL-A501	3RD AVE S 0010 BLOCK W SIDE ( 109) 109 FT S/O YESLER WAY (S03-01-09)                                                                                                                                                                                           	GOOD	SDOT	INSVC	DISTRICT7	 	N	27393	109	4514	125	-24	PSL	109	A501	1501002	1501	Pioneer Square	Edge	W	1408	12978	87579	T-MOBILE	3G	MS1	 	DISPLAY		2.5	480	659	4.5	660	1079				2.5	480	659	4.5	660	1079													08AM	06PM	08AM	06PM				-122.3303634	47.6013747
-122.3331093	47.5960735	1584	531897	PSL-A502	OCCIDENTAL AVE S 0050 BLOCK E SIDE ( 786) 786 FT S/O S KING W ST (SOO-05-78)                                                                                                                                                                                   	GOOD	SDOT	INSVC	DISTRICT2	 	N	80002	109	12024	809	40	PSL	786	A502	1502002	1502	Pioneer Square	Edge	E	1408	12982	87498	T-MOBILE	3G	MS1	 	DISPLAY		2.5	480	659	4.5	660	1079				2.5	480	659	4.5	660	1079													08AM	06PM	08AM	06PM				-122.3331093	47.5960735
